name,Location_Unique,Lat,Long,Status,review_datetime_utc,Sentiment_Score_mean,Sentiment_Score_median,Sentiment_Score_std,review_rating_mean,review_rating_median,review_rating_std,O2_mg/l_mean,O2_mg/l_median,O2_mg/l_std,O2_%_mean,O2_%_median,O2_%_std,T_oC_mean,T_oC_median,T_oC_std,ZICHT_m_mean,ZICHT_m_median,ZICHT_m_std,INTTNLETRCCN_nKVE/dl_mean,INTTNLETRCCN_nKVE/dl_median,INTTNLETRCCN_nKVE/dl_std,E_COLI_nKVE/dl_mean,E_COLI_nKVE/dl_median,E_COLI_nKVE/dl_std,BADGT_n_mean,BADGT_n_median,BADGT_n_std,CHLFa_ug/l_blauwalg_mean,CHLFa_ug/l_blauwalg_median,CHLFa_ug/l_blauwalg_std
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2017-05-01,0.6260307692307693,0.7906,0.35761604965990973,4.16,5.0,1.2138094304022082,,,,,,,,,,,,,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2017-04-01,0.6473461538461538,0.7073,0.31846876512300915,4.478260869565218,5.0,0.9472239447886799,,,,,,,,,,,,,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2017-03-01,0.6639142857142858,0.807,0.33096121841575044,4.071428571428571,4.0,0.7300459115473716,,,,,,,,,,,,,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2017-02-01,0.23429999999999998,0.0,0.3995372022728297,4.846153846153846,5.0,0.37553380809940534,,,,,,,,,,,,,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2017-01-01,0.36989999999999995,0.2263,0.45887319599209536,4.0,4.0,0.7071067811865475,,,,,,,,,,,,,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2016-12-01,0.5330833333333334,0.6759,0.4291637608963118,4.444444444444445,4.0,0.5270462766947299,2.6500000000000004,2.6500000000000004,0.7778174593052023,21.5,21.5,6.363961030678928,6.35,6.35,0.7778174593052027,0.35,0.35,0.07071067811865477,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2016-11-01,0.4722,0.5684,0.3589627232271712,3.875,4.0,1.3562026818605373,4.3,4.3,3.818376618407356,36.5,36.5,33.23401871576773,8.2,8.2,0.14142135623731025,0.4,0.4,0.14142135623730953,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2016-10-01,0.7574666666666667,0.8676,0.27882075484678925,4.4,4.0,0.547722557505166,1.8,1.8,0.5656854249492382,16.5,16.5,4.949747468305833,13.25,13.25,0.07071067811865576,0.35,0.35,0.07071067811865477,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2016-09-01,0.39,0.55375,0.5875623784513679,4.142857142857143,4.0,0.9492622930986465,1.0,1.0,0.28284271247461895,10.5,10.5,3.5355339059327378,17.3,17.3,0.0,0.35,0.35,0.07071067811865477,80.0,80.0,0,1300.0,1300.0,0,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2016-08-01,0.6642857142857144,0.66385,0.22933525629571172,4.333333333333333,4.0,0.7019641181630338,5.3,5.3,4.666904755831213,55.5,55.5,47.37615433949868,18.35,18.35,0.21213203435596475,0.45,0.45,0.07071067811865474,50.0,50.0,0,200.0,200.0,0,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2016-07-01,0.7603,0.7906,0.15519676220849452,4.4,5.0,0.9660917830792958,5.300000000000001,5.300000000000001,1.2727922061357855,56.0,56.0,12.727922061357855,17.4,17.4,0.141421356237309,0.35,0.35,0.07071067811865477,130.0,130.0,0,290.0,290.0,0,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2016-06-01,0.6125166666666667,0.68255,0.2934414261927934,4.571428571428571,5.0,0.6462061726588639,7.4,7.4,2.9698484809834995,78.0,78.0,29.698484809834994,17.75,17.75,1.2020815280171329,0.6000000000000001,0.6000000000000001,0.28284271247461906,110.0,110.0,0,510.0,510.0,0,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2016-05-01,0.7176,0.7346,0.20931973151138908,4.714285714285714,5.0,0.48795003647426655,7.05,7.05,3.0405591591021537,76.5,76.5,31.81980515339464,18.6,18.6,0.424264068711927,0.45,0.45,0.07071067811865474,340.0,340.0,0,1000.0,1000.0,0,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2016-04-01,0.8176,0.8176,0.0,5.0,5.0,0.0,7.6,7.6,0.0,72.5,72.5,0.7071067811865476,12.399999999999999,12.399999999999999,0.42426406871192823,0.45,0.45,0.07071067811865474,15.0,15.0,0,580.0,580.0,0,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2016-03-01,0.33835000000000004,0.33835000000000004,0.14432049404017436,4.333333333333333,4.0,0.5773502691896258,12.899999999999999,12.899999999999999,3.818376618407357,97.5,97.5,28.991378028648448,4.1,4.1,0.14142135623730964,0.45,0.45,0.07071067811865474,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2016-02-01,,,,5.0,5.0,0.0,8.6,8.6,0.0,73.0,73.0,0.0,6.75,6.75,0.0707106781186545,0.5,0.5,0.14142135623730948,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2016-01-01,0.9615,0.9615,0.0,4.5,4.5,0.7071067811865476,7.0,7.0,0.5656854249492386,55.0,55.0,4.242640687119285,4.1,4.1,0.14142135623730964,0.35,0.35,0.07071067811865477,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2015-12-01,0.6249,0.6249,0.0,5.0,5.0,0.0,5.25,5.25,0.49497474683058273,47.0,47.0,7.0710678118654755,8.899999999999999,8.899999999999999,0.2828427124746193,0.44999999999999996,0.44999999999999996,0.21213203435596426,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2015-11-01,0.9761,0.9761,0.0,4.0,4.0,0.0,1.65,1.65,0.07071067811865465,14.0,14.0,1.4142135623730951,8.600000000000001,8.600000000000001,0.2828427124746193,0.45,0.45,0.07071067811865474,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2015-10-01,0.8113,0.8113,0.0,5.0,5.0,0.0,2.6,2.6,0.0,24.5,24.5,0.7071067811865476,12.05,12.05,0.2121320343559635,0.45,0.45,0.07071067811865474,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2015-09-01,0.7495,0.7495,0.0,4.5,4.5,0.7071067811865476,6.25,6.25,5.161879502661797,63.0,63.0,52.32590180780452,15.5,15.5,0.282842712474618,0.35,0.35,0.07071067811865477,130.0,130.0,0,2200.0,2200.0,0,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2015-08-01,,,,5.0,5.0,0.0,4.05,4.05,5.020458146424487,44.5,44.5,55.86143571373726,18.85,18.85,1.0606601717798212,0.35,0.35,0.21213203435596426,420.0,420.0,0,1600.0,1600.0,0,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2015-07-01,0.89005,0.89005,0.09553012613830257,4.5,4.5,0.5773502691896258,5.3,5.3,5.939696961966999,61.0,61.0,69.29646455628166,23.0,23.0,1.5556349186104066,0.55,0.55,0.07071067811865474,270.0,270.0,0,1700.0,1700.0,0,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2015-05-01,0.9295500000000001,0.9295500000000001,0.060457629791449786,5.0,5.0,0.0,9.65,9.65,1.0606601717798212,94.5,94.5,10.606601717798213,13.95,13.95,0.2121320343559635,0.44999999999999996,0.44999999999999996,0.21213203435596426,200.0,200.0,0,650.0,650.0,0,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2015-04-01,0.8238,0.8238,0.023193102422918718,4.666666666666667,5.0,0.5773502691896258,16.950000000000003,16.950000000000003,3.7476659402887025,142.0,142.0,32.526911934581186,8.05,8.05,0.3535533905932744,0.45,0.45,0.07071067811865474,110.0,110.0,0,790.0,790.0,0,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2015-03-01,,,,5.0,5.0,0.0,13.3,13.3,0.9899494936611668,103.5,103.5,9.192388155425117,4.5,4.5,0.4242640687119283,0.44999999999999996,0.44999999999999996,0.21213203435596426,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2015-02-01,0.936,0.936,0.0,5.0,5.0,0.0,7.2,7.2,3.111269837220809,52.5,52.5,21.920310216782973,2.05,2.05,0.3535533905932736,0.4,0.4,0.14142135623730953,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2015-01-01,0.7096,0.7096,0.0,4.5,4.5,0.7071067811865476,9.2,9.2,1.5556349186104055,68.5,68.5,12.020815280171307,3.4,3.4,0.0,0.44999999999999996,0.44999999999999996,0.21213203435596426,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2014-10-01,0.0,0.0,0.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2014-08-01,0.46975,0.46975,0.3516442022840701,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
De Ceuvel,De Ceuvel,52.3922115,4.9037356,unofficial,2014-07-01,0.88315,0.88315,0.08987327188881018,4.5,4.5,0.7071067811865476,,,,,,,,,,,,,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2023-11-01,0.46731999999999996,0.5994,0.2796012106554619,4.8,5.0,0.42163702135578385,,,,,,,,,,,,,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2023-10-01,0.3728,0.42755,0.27270649668340013,4.7272727272727275,5.0,0.4670993664969138,,,,,,,,,,,,,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2023-09-01,0.4352857142857142,0.5994,0.5130254815912215,4.695652173913044,5.0,0.5587959953568722,2.7,2.7,0,28.0,28.0,0,16.6,16.6,0,0.8,0.8,0,15.0,15.0,0,180.0,180.0,0,,,,1.3,1.3,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2023-08-01,0.49912,0.8074,0.5969636395962488,4.733333333333333,5.0,0.5936168397046637,3.8,3.8,0,41.0,41.0,0,18.0,18.0,0,0.6,0.6,0,140.0,140.0,0,1200.0,1200.0,0,,,,1.2,1.2,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2023-07-01,0.5704,0.6407499999999999,0.26893916701654963,4.681818181818182,5.0,0.47673129462279645,1.8,1.8,0,19.0,19.0,0,17.9,17.9,0,0.7,0.7,0,30.0,30.0,0,110.0,110.0,0,,,,0.9,0.9,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2023-06-01,0.5229916666666666,0.5075000000000001,0.26952487980394935,4.695652173913044,5.0,0.7648400075533118,6.2,6.2,0,64.0,64.0,0,18.0,18.0,0,0.6,0.6,0,15.0,15.0,0,110.0,110.0,0,,,,0.5,0.5,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2023-05-01,0.6930000000000001,0.9046000000000001,0.46344452382854484,4.818181818181818,5.0,0.4045199174779454,11.5,11.5,0,108.0,108.0,0,13.4,13.4,0,0.5,0.5,0,50.0,50.0,0,130.0,130.0,0,,,,1.9,1.9,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2023-04-01,0.6951666666666667,0.802,0.23889345602869358,4.285714285714286,4.0,0.7559289460184543,3.5,3.5,0,30.0,30.0,0,9.1,9.1,0,0.8,0.8,0,15.0,15.0,0,220.0,220.0,0,,,,0.5,0.5,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2023-03-01,0.496925,0.5164500000000001,0.39806926846969737,4.5,5.0,0.8366600265340756,11.9,11.9,0,91.0,91.0,0,4.7,4.7,0,0.8,0.8,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2023-02-01,0.18783333333333332,0.2023,0.18103403915654462,4.666666666666667,5.0,0.816496580927726,6.7,6.7,0,54.0,54.0,0,6.4,6.4,0,0.8,0.8,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2023-01-01,0.82745,0.9252,0.22317744061620565,5.0,5.0,0.0,6.5,6.5,0,56.0,56.0,0,8.6,8.6,0,0.8,0.8,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2022-12-01,0.13795,0.13795,0.6136979753918046,4.25,4.5,0.9574271077563381,2.3,2.3,0,18.0,18.0,0,4.4,4.4,0,0.3,0.3,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2022-11-01,0.668525,0.6919500000000001,0.1994324008279497,4.444444444444445,5.0,0.7264831572567789,1.4,1.4,0,13.0,13.0,0,12.3,12.3,0,0.3,0.3,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2022-10-01,0.53196,0.4927,0.36376999326497506,4.777777777777778,5.0,0.4409585518440987,4.5,4.5,0,42.0,42.0,0,12.6,12.6,0,0.8,0.8,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2022-09-01,0.54758,0.5719,0.33469219739934186,4.666666666666667,5.0,0.4879500364742665,2.9,2.9,0,31.0,31.0,0,18.0,18.0,0,0.8,0.8,0,15.0,15.0,0,560.0,560.0,0,,,,0.5,0.5,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2022-08-01,0.55282,0.5859,0.29819547567708954,4.696969696969697,5.0,0.58549383455595,2.9,2.9,0,33.0,33.0,0,20.0,20.0,0,0.8,0.8,0,20.0,20.0,0,230.0,230.0,0,,,,1.0,1.0,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2022-07-01,0.5372444444444445,0.4939,0.25188656728332653,4.7272727272727275,5.0,0.45584230583855206,3.7,3.7,0,39.0,39.0,0,19.2,19.2,0,0.4,0.4,0,15.0,15.0,0,140.0,140.0,0,,,,0.7,0.7,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2022-06-01,0.760625,0.80145,0.1418522244148063,4.684210526315789,5.0,0.47756693294091934,3.9,3.9,0,39.0,39.0,0,14.9,14.9,0,0.5,0.5,0,15.0,15.0,0,200.0,200.0,0,,,,0.5,0.5,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2022-05-01,0.44104,0.5994,0.4186671088108069,4.777777777777778,5.0,0.5483188805533162,9.1,9.1,0,94.0,94.0,0,16.9,16.9,0,0.8,0.8,0,30.0,30.0,0,140.0,140.0,0,,,,0.6,0.6,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2022-04-01,0.6162500000000001,0.6411500000000001,0.2081040204641259,4.833333333333333,5.0,0.38924947208076155,11.2,11.2,0,95.0,95.0,0,8.0,8.0,0,0.6,0.6,0,15.0,15.0,0,90.0,90.0,0,,,,1.0,1.0,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2022-03-01,0.5596833333333334,0.5994,0.3303393613644409,4.588235294117647,5.0,0.7122871199007256,10.7,10.7,0,83.0,83.0,0,5.3,5.3,0,0.8,0.8,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2022-02-01,0.4899,0.4899,0.15485638507985394,4.5,4.5,0.5477225575051661,7.8,7.8,0,62.0,62.0,0,5.9,5.9,0,0.8,0.8,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2022-01-01,0.4555285714285714,0.5719,0.4256117546711859,4.2727272727272725,5.0,0.9045340337332909,5.0,5.0,0,41.0,41.0,0,6.9,6.9,0,0.8,0.8,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-12-01,0.7717,0.7717,0.0,5.0,5.0,0.0,5.0,5.0,0,40.0,40.0,0,5.7,5.7,0,0.2,0.2,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-11-01,0.69675,0.7137,0.24138590817747976,5.0,5.0,0.0,4.7,4.7,0,41.0,41.0,0,9.7,9.7,0,0.6,0.6,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-10-01,0.5964333333333333,0.8225,0.5215411425125859,4.7272727272727275,5.0,0.6466697906828632,2.9,2.9,0,28.0,28.0,0,13.5,13.5,0,0.7,0.7,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-09-01,0.628625,0.6479,0.2865731557062325,4.619047619047619,5.0,0.49761335152811914,3.1,3.1,0,32.0,32.0,0,17.6,17.6,0,0.8,0.8,0,30.0,30.0,0,270.0,270.0,0,,,,0.6,0.6,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-08-01,0.50892,0.5994,0.28821104593682734,4.5,5.0,0.6725927091345494,3.8,3.8,0,41.0,41.0,0,18.5,18.5,0,0.4,0.4,0,50.0,50.0,0,780.0,780.0,0,,,,1.4,1.4,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-07-01,0.44998461538461537,0.5719,0.3129239280457628,4.407407407407407,5.0,0.8439494725697223,3.1,3.1,0,32.0,32.0,0,17.3,17.3,0,0.4,0.4,0,20.0,20.0,0,140.0,140.0,0,,,,1.0,1.0,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-06-01,0.4017888888888889,0.5994,0.4793617852010224,4.548387096774194,5.0,0.9251561914047941,3.6,3.6,0,41.0,41.0,0,20.7,20.7,0,0.4,0.4,0,15.0,15.0,0,550.0,550.0,0,,,,2.7,2.7,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-05-01,0.4796,0.59265,0.4574819909023742,4.571428571428571,5.0,0.690065559342354,10.2,10.2,0,91.0,91.0,0,10.7,10.7,0,0.8,0.8,0,15.0,15.0,0,250.0,250.0,0,,,,99.8,99.8,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-04-01,0.58367,0.59265,0.2727419620976737,4.863636363636363,5.0,0.35125008665710444,16.0,16.0,0,139.0,139.0,0,10.3,10.3,0,0.9,0.9,0,130.0,130.0,0,310.0,310.0,0,,,,0.5,0.5,0
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-03-01,0.27587272727272727,0.0,0.3429473664891133,4.516129032258065,5.0,0.8896054459491386,17.0,17.0,0,135.0,135.0,0,6.5,6.5,0,0.7,0.7,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-02-01,0.627675,0.6996,0.2661131001011685,4.333333333333333,5.0,0.9222660747548282,10.0,10.0,0,73.0,73.0,0,2.4,2.4,0,0.8,0.8,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2021-01-01,0.5811,0.5859,0.3346707112969403,4.833333333333333,5.0,0.3892494720807615,6.9,6.9,0,52.0,52.0,0,4.0,4.0,0,0.4,0.4,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-12-01,0.34868,0.4215,0.3334360463417235,4.764705882352941,5.0,0.43723731609760313,3.9,3.9,0,32.0,32.0,0,6.7,6.7,0,0.8,0.8,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-11-01,0.6302166666666666,0.6451,0.3527641275224377,4.666666666666667,5.0,0.5940885257860047,4.7,4.7,0,40.0,40.0,0,10.0,10.0,0,0.4,0.4,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-10-01,0.4566666666666667,0.4215,0.4752268756429221,4.636363636363637,5.0,0.504524979109513,3.8,3.8,0,37.0,37.0,0,13.5,13.5,0,0.4,0.4,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-09-01,0.42324999999999996,0.5016,0.213322335914456,4.294117647058823,5.0,1.3117119482928095,4.5,4.5,0,44.0,44.0,0,15.8,15.8,0,0.3,0.3,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-08-01,0.4246833333333333,0.5988500000000001,0.4824401966392657,4.393939393939394,5.0,0.7474704818333102,5.8,5.8,0,60.0,60.0,0,18.4,18.4,0,0.3,0.3,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-07-01,0.49291,0.5497000000000001,0.33179796881703644,4.518518518518518,5.0,0.7000203497245563,4.1,4.1,0,46.0,46.0,0,19.0,19.0,0,0.4,0.4,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-06-01,0.64995,0.62775,0.16622808627505362,4.5,4.5,0.5144957554275265,6.9,6.9,0,76.0,76.0,0,19.5,19.5,0,0.4,0.4,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-05-01,0.3954,0.4215,0.7044606163583598,4.35,5.0,0.9333020044867295,9.3,9.3,0,88.0,88.0,0,13.8,13.8,0,0.4,0.4,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-04-01,0.717,0.717,0.18540339802711275,5.0,5.0,0.0,15.0,15.0,0,141.0,141.0,0,12.2,12.2,0,0.4,0.4,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-03-01,0.32386,0.0,0.49934234549054624,4.583333333333333,5.0,0.6685579234215215,9.0,9.0,0,77.0,77.0,0,7.9,7.9,0,0.4,0.4,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-02-01,0.15238,0.0,0.33250029624046956,4.538461538461538,5.0,0.6602252917735248,9.2,9.2,0,75.0,75.0,0,5.9,5.9,0,0.6,0.6,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2020-01-01,0.66705,0.66705,0.059609101654025984,4.0,5.0,1.673320053068151,4.3,4.3,0,34.0,34.0,0,5.7,5.7,0,0.8,0.8,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-12-01,0.5927399999999999,0.8126,0.3944372421564678,4.769230769230769,5.0,0.43852900965351466,3.5,3.5,0,28.0,28.0,0,5.2,5.2,0,0.4,0.4,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-11-01,0.6124,0.6124,0.0,4.363636363636363,5.0,0.8090398349558905,2.5,2.5,0,20.0,20.0,0,5.3,5.3,0,0.8,0.8,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-10-01,0.1522,0.1909,0.4277610158332181,4.2,5.0,1.2071217242444348,5.9,5.9,0,60.0,60.0,0,11.9,11.9,0,0.6,0.6,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-09-01,0.5994,0.5994,0.0,4.857142857142857,5.0,0.3779644730092273,1.2,1.2,0,12.0,12.0,0,14.3,14.3,0,0.4,0.4,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-08-01,0.3243625,0.44015,0.4502081580066207,4.619047619047619,5.0,0.5895922723535711,4.2,4.2,0,45.0,45.0,0,18.1,18.1,0,0.5,0.5,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-07-01,0.49982000000000004,0.6114,0.31156229232691174,4.55,5.0,0.5104177855340405,6.3,6.3,0,69.0,69.0,0,20.1,20.1,0,0.4,0.4,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-06-01,0.5401,0.5994,0.10271061288883443,4.875,5.0,0.3535533905932738,3.2,3.2,0,34.0,34.0,0,17.7,17.7,0,0.4,0.4,0,,,,,,,,,,,,
Erasmuspark,Erasmuspark,52.3765421,4.8448668,unofficial,2019-05-01,0.6138250000000001,0.5703,0.21357291299850428,4.6,5.0,0.5477225575051661,10.2,10.2,0,97.0,97.0,0,13.8,13.8,0,0.3,0.3,0,,,,,,,,,,,,
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-10-01,0.5994,0.5994,0.0,4.666666666666667,5.0,0.5773502691896257,,,,,,,,,,,,,,,,,,,,,,,,
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-09-01,0.38585,0.38585,0.5456743030416588,5.0,5.0,0.0,5.400000000000001,5.5,2.2163032283512107,46.63333333333333,37.5,33.30235226927171,17.863636363636363,19.3,3.585044693521331,1.4000000000000001,1.0,1.3916417163432069,550.0,200.0,821.5229759416349,1208.0,390.0,2013.4224593959411,0.2,0.0,0.44721359549995804,0.675,0.55,0.2872281323269015
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-08-01,0.5789,0.5789,0.009899494936611674,4.5,4.5,0.5773502691896257,6.066666666666667,4.9,2.6257697284161585,64.5,51.0,32.91656118126558,18.330000000000002,19.05,4.06066497017422,1.2166666666666666,1.0,0.9174239296348591,31.25,25.0,20.155644370746373,322.5,265.0,255.52234083669995,3.75,3.5,4.349329450233296,1.3,1.35,0.7615773105863908
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-07-01,0.54235,0.6759,0.3700357144925338,5.0,5.0,0.0,6.316666666666666,7.05,2.89787278303701,67.0,73.0,34.50797009387831,18.84,19.8,4.43350876845868,1.2166666666666666,1.0,0.917423929634859,51.25,15.0,72.5,135.0,145.0,61.37317546507323,0.25,0.0,0.5,0.9,0.75,0.5228129047119374
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-06-01,0.802,0.802,0.0,5.0,5.0,0.0,8.85,8.65,0.834665601703261,93.0,89.0,18.49324200890693,20.775,23.450000000000003,5.187829163394977,0.72,1.0,0.38340579025361626,43.75,25.0,44.60474563690878,252.5,220.0,165.0,8.5,2.0,14.45683229480096,1.2,1.2,0.0
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-05-01,0.0,0.0,0.0,3.5,3.5,0.7071067811865476,8.683333333333332,9.649999999999999,2.32070391620014,81.66666666666667,87.5,21.7500957852297,14.3,15.8,2.975828549422087,1.9666666666666668,1.0,2.467117075995111,15.0,15.0,0.0,95.0,60.0,91.10433579144299,0.0,0.0,0.0,4.15,4.15,5.1618795026617965
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-04-01,,,,4.0,4.0,0.0,10.816666666666668,11.95,2.872223296797564,91.83333333333333,102.0,25.404067915722997,8.616666666666665,8.9,0.9152413160837235,1.45,1.45,1.4849242404917498,,,,,,,,,,6.8,6.8,8.909545442950499
Gaasperplas,Gaasperplas,52.3069241,4.9864444,official,2023-03-01,0.7425,0.7425,0.0,4.5,4.5,0.7071067811865476,11.516666666666667,12.149999999999999,2.147944754100223,92.83333333333333,98.5,15.930055450834649,6.616666666666667,6.5,0.6400520812142296,2.15,2.15,2.616295090390226,,,,,,,,,,5.4,5.4,6.929646455628166
