name,Location_Unique,Lat,Long,Status,review_datetime_utc,Sentiment_Score_mean,Sentiment_Score_median,Sentiment_Score_std,review_rating_mean,review_rating_median,review_rating_std
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2021-02-01,0.6862,0.8230500000000001,0.3523220174783291,4.7,5.0,0.6749485577105528
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2021-01-01,0.7178,0.7269,0.11412243425374345,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2020-12-01,0.3057,0.3057,0.4323250860174552,4.666666666666667,5.0,0.5773502691896257
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2020-11-01,0.4491,0.4491,0.03903229432149744,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2020-10-01,0.15195000000000003,0.15195000000000003,0.8764588552807258,4.25,4.0,0.4999999999999999
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2020-09-01,0.5954,0.5954,0.0,4.0,4.0,0.816496580927726
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2020-08-01,,,,4.833333333333333,5.0,0.408248290463863
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2020-07-01,0.10286666666666668,0.2716,0.5989975069508499,4.625,5.0,0.5175491695067657
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2020-06-01,0.3886333333333334,0.5911500000000001,0.4210954840254959,4.285714285714286,5.0,1.1126972805283735
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2020-05-01,0.802,0.802,0.0,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2020-03-01,,,,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2020-02-01,,,,4.666666666666667,5.0,0.5773502691896258
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2020-01-01,0.2846,0.2846,0.0,3.5,3.5,0.7071067811865476
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2019-12-01,,,,4.5,4.5,0.7071067811865476
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2019-11-01,0.6628000000000001,0.6134999999999999,0.1879671425187569,4.333333333333333,4.5,0.8164965809277259
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2019-10-01,0.8279666666666667,0.8062,0.12260776212513352,4.777777777777778,5.0,0.4409585518440985
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2019-09-01,0.7222999999999999,0.81995,0.22692251666907928,4.7368421052631575,5.0,0.7334928056269079
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2019-08-01,0.5405300000000001,0.5334000000000001,0.2942603346622775,4.833333333333333,5.0,0.3834824944236851
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2019-07-01,0.781,0.86605,0.19658889422684417,4.25,4.0,0.7537783614444089
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2019-06-01,0.4147,0.6597,0.661166261238427,4.583333333333333,5.0,1.164500152881315
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2019-05-01,0.50482,0.5106,0.3282023491689235,4.5625,5.0,0.6291528696058958
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2019-04-01,0.6837333333333333,0.765,0.28902849772989514,4.75,5.0,0.4472135954999578
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2019-03-01,0.6975,0.6975,0.39032294321497424,4.0,4.5,1.4142135623730951
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2019-02-01,0.606225,0.62165,0.2839349265236667,4.625,5.0,0.5175491695067654
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2019-01-01,0.6588,0.6588,0.0,4.5,4.5,0.5773502691896258
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2018-12-01,0.5994,0.5994,0.0,4.0,4.0,0.816496580927726
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2018-11-01,0.4215,0.4215,0.0,4.5,4.5,0.5345224838248488
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2018-10-01,0.6786,0.7134499999999999,0.29012485588104997,4.5625,5.0,1.030776406404415
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2018-09-01,0.72392,0.7454000000000001,0.18606496953722615,4.764705882352941,5.0,0.43723731609760325
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2018-08-01,0.5486470588235294,0.7269,0.36512145944474267,4.576923076923077,5.0,0.5777942140988899
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2018-07-01,0.5634214285714286,0.64785,0.31223762198431115,4.580645161290323,5.0,0.5016103101271008
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2018-06-01,0.45985,0.56755,0.4834533424082559,4.642857142857143,5.0,0.633323693776651
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2018-05-01,0.6316,0.6705,0.34276940134731976,4.545454545454546,5.0,0.5096471914376255
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2018-04-01,0.58092,0.6369,0.25324581339086333,4.75,5.0,0.4629100498862758
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2018-03-01,0.7832333333333333,0.8218,0.1313668273702815,4.5,5.0,0.7071067811865472
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2018-02-01,0.3119,0.3119,0.1549978064360912,4.714285714285714,5.0,0.48795003647426655
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2018-01-01,0.38726666666666665,0.34,0.4129339091590001,4.125,4.5,1.3562026818605373
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2017-12-01,0.6705,0.6705,0.0,4.5,4.5,0.7071067811865476
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2017-11-01,0.4436,0.6124,0.3878075811533344,4.5,4.5,0.5773502691896257
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2017-10-01,0.9229,0.9229,0.0,4.5,4.5,0.7071067811865476
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2017-09-01,,,,4.0,5.0,1.7320508075688772
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2017-08-01,0.6003000000000001,0.6239,0.3698422771939412,4.583333333333333,5.0,0.9003366373785199
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2017-07-01,0.44906666666666667,0.6571,0.3892530068391679,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2017-06-01,0.855642857142857,0.8658,0.08544875378734045,4.888888888888889,5.0,0.33333333333333326
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2017-05-01,0.8908,0.8908,0.12558216433873082,4.666666666666667,5.0,0.5773502691896258
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2017-04-01,0.706,0.706,0.15075516574897185,4.5,4.5,0.7071067811865476
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2017-03-01,,,,4.0,4.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2017-02-01,,,,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2016-12-01,,,,4.0,4.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2016-10-01,0.8815999999999999,0.8815999999999999,0.12869343417595164,4.5,4.5,0.7071067811865476
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2016-07-01,0.8126,0.8126,0.0,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2016-06-01,,,,4.5,4.5,0.7071067811865476
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2016-03-01,0.7351,0.7351,0.0,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2016-01-01,0.5562,0.5562,0.0,4.5,4.5,0.7071067811865476
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2014-09-01,,,,5.0,5.0,0.0
Youthland Outdoor Playground,Nieuwe Diep,52.3604931,4.9530092,unofficial,2014-05-01,0.64185,0.64185,0.02397091988222399,5.0,5.0,0.0
